gender,age_group,transformation,image_id_01,distortion_level_11,distortion_level_12,distortion_level_21,distortion_level_22,reaction_time_ms,answer
woman,18-30,translation,9,3,1,6,10,5283,2
woman,18-30,translation,9,4,1,8,7,5015,1
woman,18-30,translation,9,4,9,2,3,5360,1
woman,18-30,translation,10,3,4,6,10,7488,2
woman,18-30,translation,11,1,6,8,7,5316,1
woman,18-30,translation,11,7,1,8,9,7204,1
woman,18-30,translation,11,9,5,2,3,10125,1
woman,18-30,translation,12,4,5,6,7,30848,2
woman,18-30,translation,13,5,6,9,10,11959,1
woman,18-30,translation,13,6,2,9,8,9615,1
woman,18-30,translation,13,9,10,1,5,5065,2
woman,18-30,translation,13,10,6,1,3,18726,1
woman,18-30,translation,13,10,8,3,2,12240,1
woman,18-30,translation,14,6,7,10,8,8445,1
woman,18-30,translation,15,1,5,7,10,3267,2
woman,18-30,translation,15,5,4,2,1,9143,1
woman,18-30,translation,15,7,8,6,5,15252,2
woman,18-30,translation,16,3,1,9,8,11001,2
woman,18-30,translation,17,4,2,7,8,8056,1
woman,18-30,translation,17,9,10,4,5,8057,2
woman,18-30,translation,18,4,10,3,2,4130,1
woman,18-30,translation,18,10,9,2,3,5950,2
woman,18-30,translation,18,10,9,8,1,4756,2
woman,18-30,translation,20,2,4,10,7,5573,2
woman,18-30,translation,20,9,6,1,2,5907,1
woman,18-30,translation,21,4,5,3,2,5394,2
woman,18-30,translation,21,5,1,9,7,6422,1
woman,18-30,translation,21,5,3,6,8,4867,2
woman,18-30,translation,21,9,7,4,6,4204,1
woman,18-30,translation,21,9,10,1,5,4907,2
woman,18-30,translation,22,7,5,4,1,8700,1
woman,18-30,translation,22,9,7,4,3,4600,1
woman,18-30,translation,22,10,9,4,6,13287,2
woman,18-30,translation,23,4,3,6,5,9433,1
woman,18-30,translation,23,8,7,3,6,7331,2
woman,18-30,translation,24,3,1,4,9,5223,2
woman,18-30,translation,24,4,1,6,5,6537,2
woman,18-30,translation,1,1,2,10,7,5025,2
woman,18-30,translation,2,9,7,5,4,7151,1
woman,18-30,translation,2,9,10,3,4,10939,1
woman,18-30,translation,4,1,3,10,9,3812,2
woman,18-30,translation,5,1,4,10,7,3648,2
woman,18-30,translation,5,3,4,8,5,5036,2
woman,18-30,translation,5,5,7,2,1,4054,1
woman,18-30,translation,5,10,8,6,7,10260,1
woman,18-30,translation,8,1,3,7,5,4683,1
woman,18-30,translation,8,2,1,8,3,5815,2
woman,18-30,translation,8,10,6,5,2,3618,1
woman,18-30,translation,8,10,7,4,6,3543,1
woman,18-30,translation,9,1,3,8,10,3901,2
woman,18-30,translation,10,2,3,8,10,3136,1
woman,18-30,translation,10,8,4,1,2,4416,1
woman,18-30,translation,10,9,10,5,6,16219,2
woman,18-30,translation,10,9,10,7,1,7280,2
woman,18-30,translation,11,1,2,6,10,3723,2
woman,18-30,translation,11,2,3,7,9,8292,2
woman,18-30,translation,11,9,8,5,6,4606,1
woman,18-30,translation,13,4,7,1,2,5357,1
woman,18-30,translation,13,8,7,3,4,3929,1
woman,18-30,translation,14,2,5,6,7,4326,1
woman,18-30,translation,14,7,4,1,3,3783,1
woman,18-30,translation,15,1,2,3,6,6287,1
woman,18-30,translation,15,7,6,2,1,3449,2
woman,18-30,translation,15,9,10,3,2,7866,2
woman,18-30,translation,16,4,1,10,7,4926,2
woman,18-30,translation,16,6,2,8,10,2941,2
woman,18-30,translation,17,8,7,2,3,5275,2
woman,18-30,translation,18,3,1,9,6,4442,2
woman,18-30,translation,19,2,5,6,7,4403,1
woman,18-30,translation,19,6,3,10,8,4351,2
woman,18-30,translation,19,10,8,6,2,3759,2
woman,18-30,translation,20,1,4,5,9,4702,2
woman,18-30,translation,20,2,4,7,5,4160,2
woman,18-30,translation,20,4,1,9,6,4289,1
woman,18-30,translation,20,4,3,5,10,4060,2
woman,18-30,translation,20,5,1,7,8,6371,1
woman,18-30,translation,20,5,1,10,8,3332,1
woman,18-30,translation,20,6,9,5,4,3496,1
woman,18-30,translation,21,5,2,9,8,3738,2
woman,18-30,translation,21,8,5,2,4,4134,1
woman,18-30,translation,24,2,5,8,7,6208,2
woman,18-30,translation,24,7,6,10,9,5703,1
woman,18-30,translation,24,7,10,5,2,2837,1
woman,18-30,translation,24,9,6,1,5,3468,1
woman,18-30,translation,24,10,8,4,5,3575,1
woman,18-30,scale,1,2,4,7,5,8672,1
woman,18-30,scale,1,3,1,8,7,4778,1
woman,18-30,scale,2,7,10,5,1,5700,2
woman,18-30,scale,3,1,2,9,6,3903,2
woman,18-30,scale,3,4,5,7,10,5519,2
woman,18-30,scale,3,7,5,4,2,3693,2
woman,18-30,scale,3,8,6,10,9,9330,1
woman,18-30,scale,3,10,8,4,7,4482,2
woman,18-30,scale,4,3,4,9,8,13479,1
woman,18-30,scale,5,2,7,10,8,3715,1
woman,18-30,scale,5,6,2,8,10,11669,1
woman,18-30,scale,5,7,8,2,6,6739,1
woman,18-30,scale,6,1,3,4,10,7113,2
woman,18-30,scale,6,2,1,9,4,6070,2
woman,18-30,scale,6,2,3,8,5,6066,2
woman,18-30,scale,8,2,7,9,8,5494,1
woman,18-30,scale,8,4,2,10,7,5025,2
woman,18-30,scale,8,6,1,8,10,6519,1
woman,18-30,scale,9,9,7,6,2,3786,2
woman,18-30,scale,10,1,2,10,6,5403,2
woman,18-30,scale,11,6,5,7,10,4545,2
woman,18-30,scale,12,1,3,10,6,7343,2
woman,18-30,scale,12,3,1,8,4,4940,2
woman,18-30,scale,13,1,4,6,7,6458,1
woman,18-30,scale,13,1,5,7,10,9044,1
woman,18-30,scale,13,1,5,8,10,6266,1
woman,18-30,scale,14,3,4,7,10,6260,2
woman,18-30,scale,14,9,8,1,7,4797,2
woman,18-30,scale,14,9,10,4,8,7388,1
woman,18-30,scale,15,3,2,10,7,7338,2
woman,18-30,scale,16,2,3,6,5,4277,2
woman,18-30,scale,16,2,5,8,6,6585,1
woman,18-30,scale,16,5,6,1,2,6828,2
woman,18-30,scale,16,10,8,7,5,7300,1
woman,18-30,scale,18,1,7,10,9,4154,1
woman,18-30,scale,20,1,2,10,3,4177,2
woman,18-30,scale,20,3,2,9,4,3551,2
woman,18-30,scale,20,3,5,7,6,5451,1
woman,18-30,scale,20,7,10,2,1,4793,1
woman,18-30,scale,21,3,5,2,1,5676,1
woman,18-30,scale,22,3,2,10,4,6206,2
woman,18-30,scale,22,6,1,8,9,5770,1
woman,18-30,scale,24,2,1,3,10,4416,2
woman,18-30,scale,24,3,1,6,4,4357,2
woman,18-30,scale,24,5,6,7,9,4364,2
woman,18-30,scale,24,7,2,9,8,4515,1
woman,18-30,scale,24,7,8,1,3,7793,1
woman,18-30,scale,1,10,9,3,7,5640,2
woman,18-30,scale,2,6,9,1,2,8158,2
woman,18-30,scale,3,1,5,8,6,2321,1
woman,18-30,scale,3,3,2,7,4,3798,1
woman,18-30,scale,3,3,4,9,7,4661,2
woman,18-30,scale,3,6,9,1,3,2348,1
woman,18-30,scale,3,8,9,7,4,9421,2
woman,18-30,scale,3,10,8,3,1,7915,2
woman,18-30,scale,4,1,4,9,8,1793,2
woman,18-30,scale,4,3,1,10,9,2622,1
woman,18-30,scale,4,5,3,8,9,5777,2
woman,18-30,scale,5,7,10,3,6,6402,1
woman,18-30,scale,5,8,9,4,2,6254,1
woman,18-30,scale,6,6,8,1,5,9069,2
woman,18-30,scale,7,1,2,6,7,4206,1
woman,18-30,scale,7,2,1,9,10,4457,2
woman,18-30,scale,7,10,8,4,7,3038,2
woman,18-30,scale,9,4,1,8,6,2617,2
woman,18-30,scale,9,4,2,5,7,4391,1
woman,18-30,scale,9,4,6,3,2,3762,1
woman,18-30,scale,9,6,7,1,3,6020,1
woman,18-30,scale,9,9,10,8,5,3369,2
woman,18-30,scale,10,3,5,10,7,3646,2
woman,18-30,scale,11,7,9,3,1,4461,1
woman,18-30,scale,11,9,10,5,8,7084,1
woman,18-30,scale,13,7,4,8,10,2989,1
woman,18-30,scale,14,6,5,7,9,4100,2
woman,18-30,scale,16,6,5,3,4,3492,1
woman,18-30,scale,16,7,10,1,4,3966,1
woman,18-30,scale,18,3,1,7,10,4312,2
woman,18-30,scale,18,8,10,7,1,3428,2
woman,18-30,scale,19,1,4,7,8,4038,1
woman,18-30,scale,20,2,4,6,10,5565,2
woman,18-30,scale,20,6,3,7,8,6527,1
woman,18-30,scale,20,10,8,6,3,4956,1
woman,18-30,scale,21,2,3,5,6,7603,1
woman,18-30,scale,21,5,6,7,9,5465,1
woman,18-30,scale,21,9,8,5,1,4181,2
woman,18-30,scale,22,1,6,10,7,4586,1
woman,18-30,scale,22,9,3,1,2,4000,2
woman,18-30,scale,23,3,6,10,9,5453,1
woman,18-30,scale,24,2,1,9,3,4802,2
woman,18-30,scale,24,4,2,5,6,2763,1
woman,18-30,scale,24,5,6,4,1,4157,1
woman,18-30,scale,24,9,10,6,5,5675,1
woman,18-30,scale,24,10,5,1,4,4159,1
woman,18-30,scale,24,10,9,6,8,3565,1
woman,18-30,gaussian_noise,1,1,2,4,9,3247,2
woman,18-30,gaussian_noise,1,6,2,9,7,1976,2
woman,18-30,gaussian_noise,1,6,3,1,2,2020,1
woman,18-30,gaussian_noise,2,6,7,2,3,4007,2
woman,18-30,gaussian_noise,4,3,2,9,5,2331,2
woman,18-30,gaussian_noise,4,6,5,3,4,1752,2
woman,18-30,gaussian_noise,5,1,7,9,8,6457,2
woman,18-30,gaussian_noise,5,5,7,3,4,24727,1
woman,18-30,gaussian_noise,6,2,7,10,9,6327,2
woman,18-30,gaussian_noise,6,6,2,8,7,3058,1
woman,18-30,gaussian_noise,6,9,5,2,1,2545,1
woman,18-30,gaussian_noise,6,9,7,5,1,3332,2
woman,18-30,gaussian_noise,8,2,4,6,8,9787,1
woman,18-30,gaussian_noise,8,3,2,4,9,1933,2
woman,18-30,gaussian_noise,8,4,5,7,10,19851,2
woman,18-30,gaussian_noise,8,6,10,3,2,2545,1
woman,18-30,gaussian_noise,8,10,5,4,3,1904,2
woman,18-30,gaussian_noise,9,5,4,7,8,2791,2
woman,18-30,gaussian_noise,10,2,5,6,7,2797,2
woman,18-30,gaussian_noise,10,7,2,9,10,4996,2
woman,18-30,gaussian_noise,10,10,3,1,2,2750,2
woman,18-30,gaussian_noise,11,1,2,10,6,3097,2
woman,18-30,gaussian_noise,11,6,3,8,10,3039,1
woman,18-30,gaussian_noise,12,3,5,7,8,2625,2
woman,18-30,gaussian_noise,12,7,6,5,2,1675,2
woman,18-30,gaussian_noise,12,9,8,3,6,1759,1
woman,18-30,gaussian_noise,13,8,7,1,4,2103,2
woman,18-30,gaussian_noise,14,2,1,6,7,1678,1
woman,18-30,gaussian_noise,14,2,3,5,9,3097,2
woman,18-30,gaussian_noise,14,4,1,10,8,2695,1
woman,18-30,gaussian_noise,14,10,6,4,2,2215,1
woman,18-30,gaussian_noise,15,7,8,1,5,2316,2
woman,18-30,gaussian_noise,15,10,9,1,7,4869,2
woman,18-30,gaussian_noise,18,7,6,3,5,7547,2
woman,18-30,gaussian_noise,20,4,3,8,7,2620,2
woman,18-30,gaussian_noise,20,5,2,10,7,2326,2
woman,18-30,gaussian_noise,20,8,9,4,3,2801,1
woman,18-30,gaussian_noise,21,1,2,4,6,2711,2
woman,18-30,gaussian_noise,21,6,8,2,5,2928,1
woman,18-30,gaussian_noise,21,7,8,6,1,3419,2
woman,18-30,gaussian_noise,21,10,7,3,4,5553,2
woman,18-30,gaussian_noise,21,10,9,7,2,2486,1
woman,18-30,gaussian_noise,22,2,1,6,5,2389,2
woman,18-30,gaussian_noise,22,7,4,8,9,2357,2
woman,18-30,gaussian_noise,22,9,8,3,7,2997,1
woman,18-30,gaussian_noise,24,9,10,6,5,3666,1
woman,18-30,gaussian_noise,24,10,8,6,4,3288,2
woman,18-30,gaussian_noise,1,1,6,8,9,3323,1
woman,18-30,gaussian_noise,2,10,7,1,6,4087,2
woman,18-30,gaussian_noise,3,2,1,9,4,2994,1
woman,18-30,gaussian_noise,3,4,5,7,9,3255,1
woman,18-30,gaussian_noise,4,1,4,8,10,2122,1
woman,18-30,gaussian_noise,4,2,1,6,3,3066,1
woman,18-30,gaussian_noise,4,5,1,6,9,2274,1
woman,18-30,gaussian_noise,4,7,10,1,2,2246,2
woman,18-30,gaussian_noise,4,9,5,1,3,2620,2
woman,18-30,gaussian_noise,5,2,4,7,6,2786,1
woman,18-30,gaussian_noise,5,8,7,2,4,3028,2
woman,18-30,gaussian_noise,6,4,9,2,3,3719,2
woman,18-30,gaussian_noise,7,1,2,7,8,3409,1
woman,18-30,gaussian_noise,7,1,3,9,8,2741,1
woman,18-30,gaussian_noise,8,6,7,8,10,4137,1
woman,18-30,gaussian_noise,9,3,1,7,10,2797,1
woman,18-30,gaussian_noise,10,3,2,6,9,3656,1
woman,18-30,gaussian_noise,10,4,2,10,7,2164,1
woman,18-30,gaussian_noise,10,5,1,10,9,2570,1
woman,18-30,gaussian_noise,10,5,4,10,6,3094,1
woman,18-30,gaussian_noise,10,6,9,5,4,4079,2
woman,18-30,gaussian_noise,10,7,6,3,2,2427,2
woman,18-30,gaussian_noise,11,2,3,8,9,2673,1
woman,18-30,gaussian_noise,11,3,1,6,5,2670,1
woman,18-30,gaussian_noise,13,4,6,9,10,2105,2
woman,18-30,gaussian_noise,15,2,1,6,9,3502,1
woman,18-30,gaussian_noise,15,2,3,7,8,2889,1
woman,18-30,gaussian_noise,15,6,10,5,2,2540,2
woman,18-30,gaussian_noise,15,8,5,1,3,2560,2
woman,18-30,gaussian_noise,15,10,9,3,8,2176,2
woman,18-30,gaussian_noise,16,5,3,8,6,2098,1
woman,18-30,gaussian_noise,16,8,1,9,10,2056,1
woman,18-30,gaussian_noise,18,4,2,7,8,5482,1
woman,18-30,gaussian_noise,18,7,3,8,9,2532,1
woman,18-30,gaussian_noise,19,1,2,6,8,1915,1
woman,18-30,gaussian_noise,19,4,5,7,8,3648,1
woman,18-30,gaussian_noise,20,3,1,4,8,2539,1
woman,18-30,gaussian_noise,20,4,3,6,5,2073,1
woman,18-30,gaussian_noise,20,7,9,5,1,2031,2
woman,18-30,gaussian_noise,21,3,1,9,8,2972,1
woman,18-30,gaussian_noise,21,4,6,8,7,4775,1
woman,18-30,gaussian_noise,23,3,4,5,6,4607,2
woman,18-30,gaussian_noise,23,3,4,10,5,2772,1
woman,18-30,gaussian_noise,23,8,7,2,3,2538,2
woman,18-30,gaussian_noise,24,1,2,6,4,3338,1
woman,18-30,gaussian_noise,24,6,5,9,8,2800,1
woman,18-30,gaussian_noise,24,6,7,9,10,4261,1
woman,18-30,gaussian_noise,1,2,1,5,9,2961,1
woman,18-30,gaussian_noise,2,8,6,3,5,2955,2
woman,18-30,gaussian_noise,4,6,10,2,4,4327,2
woman,18-30,gaussian_noise,4,9,7,2,1,3231,2
woman,18-30,gaussian_noise,4,10,9,1,7,3217,2
woman,18-30,gaussian_noise,5,2,4,6,5,8679,1
woman,18-30,gaussian_noise,6,7,6,3,1,8953,2
woman,18-30,gaussian_noise,6,8,9,3,5,14057,2
woman,18-30,gaussian_noise,6,9,6,4,3,3712,2
woman,18-30,gaussian_noise,7,1,5,10,7,2928,1
woman,18-30,gaussian_noise,7,9,7,2,3,4820,2
woman,18-30,gaussian_noise,8,2,6,7,8,4193,1
woman,18-30,gaussian_noise,8,8,4,3,2,3197,2
woman,18-30,gaussian_noise,9,8,10,4,3,2579,2
woman,18-30,gaussian_noise,9,10,5,3,2,2903,2
woman,18-30,gaussian_noise,11,2,5,8,7,4947,1
woman,18-30,gaussian_noise,11,5,3,6,8,7741,1
woman,18-30,gaussian_noise,11,9,10,4,2,2806,2
woman,18-30,gaussian_noise,13,1,2,6,3,5898,2
woman,18-30,gaussian_noise,13,2,3,9,5,3430,1
woman,18-30,gaussian_noise,14,5,4,10,9,3123,1
woman,18-30,gaussian_noise,15,4,5,3,2,2144,2
woman,18-30,gaussian_noise,15,6,9,3,2,4385,2
woman,18-30,gaussian_noise,15,7,4,9,8,3029,1
woman,18-30,gaussian_noise,15,7,9,3,4,2963,2
woman,18-30,gaussian_noise,16,5,7,8,10,4323,1
woman,18-30,gaussian_noise,16,7,1,8,10,2488,1
woman,18-30,gaussian_noise,16,10,7,4,2,2324,2
woman,18-30,gaussian_noise,16,10,8,2,6,4557,2
woman,18-30,gaussian_noise,17,6,1,9,10,2820,1
woman,18-30,gaussian_noise,17,7,6,2,4,2788,2
woman,18-30,gaussian_noise,18,1,3,6,5,2508,1
woman,18-30,gaussian_noise,18,2,3,8,9,3249,1
woman,18-30,gaussian_noise,18,5,7,9,10,3829,1
woman,18-30,gaussian_noise,19,1,2,6,9,2869,1
woman,18-30,gaussian_noise,19,4,6,10,7,2953,1
woman,18-30,gaussian_noise,20,2,4,8,7,12600,1
woman,18-30,gaussian_noise,20,3,2,7,10,2592,1
woman,18-30,gaussian_noise,20,4,3,8,5,4266,1
woman,18-30,gaussian_noise,20,6,4,1,2,3598,2
woman,18-30,gaussian_noise,21,5,4,1,2,2878,1
woman,18-30,gaussian_noise,21,7,9,1,4,5574,2
woman,18-30,gaussian_noise,22,1,6,10,8,2840,1
woman,18-30,gaussian_noise,22,2,1,8,10,5387,2
woman,18-30,gaussian_noise,22,4,5,6,9,11111,1
woman,18-30,gaussian_noise,23,3,1,7,10,2948,1
woman,18-30,gaussian_noise,23,7,5,10,8,3532,1
woman,18-30,gaussian_noise,1,5,9,1,3,2536,2
woman,18-30,gaussian_noise,1,7,2,9,10,2071,1
woman,18-30,gaussian_noise,2,7,8,3,5,6904,2
woman,18-30,gaussian_noise,2,10,9,8,7,2922,2
woman,18-30,gaussian_noise,3,1,3,10,9,3100,1
woman,18-30,gaussian_noise,3,1,4,9,6,2053,1
woman,18-30,gaussian_noise,3,4,3,6,5,4512,1
woman,18-30,gaussian_noise,3,4,5,8,9,4081,1
woman,18-30,gaussian_noise,3,5,10,3,1,2235,2
woman,18-30,gaussian_noise,3,7,6,5,2,2186,2
woman,18-30,gaussian_noise,3,8,10,1,3,3252,2
woman,18-30,gaussian_noise,5,1,4,10,5,2802,1
woman,18-30,gaussian_noise,5,10,9,8,2,4403,2
woman,18-30,gaussian_noise,7,3,6,9,10,2789,1
woman,18-30,gaussian_noise,7,4,2,6,9,2863,1
woman,18-30,gaussian_noise,8,3,2,8,6,2530,1
woman,18-30,gaussian_noise,9,2,3,9,10,3890,1
woman,18-30,gaussian_noise,9,5,10,1,3,2388,2
woman,18-30,gaussian_noise,9,7,5,4,1,17184,2
woman,18-30,gaussian_noise,9,9,5,2,3,2279,2
woman,18-30,gaussian_noise,10,7,10,2,1,2317,2
woman,18-30,gaussian_noise,10,10,9,1,8,2233,2
woman,18-30,gaussian_noise,11,4,2,9,5,3280,1
woman,18-30,gaussian_noise,11,4,6,2,3,2150,1
woman,18-30,gaussian_noise,11,8,9,3,4,2963,2
woman,18-30,gaussian_noise,12,1,2,9,6,2587,1
woman,18-30,gaussian_noise,12,9,8,3,2,2292,2
woman,18-30,gaussian_noise,12,9,10,5,2,2357,2
woman,18-30,gaussian_noise,13,1,8,9,10,2862,1
woman,18-30,gaussian_noise,13,3,6,7,9,3226,1
woman,18-30,gaussian_noise,14,4,3,7,5,2800,1
woman,18-30,gaussian_noise,16,4,2,9,10,2189,1
woman,18-30,gaussian_noise,16,8,10,3,1,2393,2
woman,18-30,gaussian_noise,19,5,3,7,8,2896,1
woman,18-30,gaussian_noise,19,6,5,7,9,3019,2
woman,18-30,gaussian_noise,19,8,9,1,4,2883,2
woman,18-30,gaussian_noise,19,9,8,6,1,2921,2
woman,18-30,gaussian_noise,20,3,4,7,10,2993,1
woman,18-30,gaussian_noise,20,8,10,2,7,2829,2
woman,18-30,gaussian_noise,20,8,10,6,4,3103,2
woman,18-30,gaussian_noise,21,2,4,5,7,2169,1
woman,18-30,gaussian_noise,21,3,2,8,4,3425,1
woman,18-30,gaussian_noise,21,5,4,6,8,4885,1
woman,18-30,gaussian_noise,23,7,10,5,1,2236,2
woman,18-30,gaussian_noise,24,3,5,1,2,3135,2
woman,18-30,gaussian_noise,24,9,10,5,7,2856,2
woman,18-30,gaussian_noise,24,9,10,7,8,3161,2
man,18-30,gaussian_noise,20,2,6,9,10,2952,1
woman,18-30,rotation,1,5,9,3,4,11916,2
woman,18-30,rotation,2,5,6,7,9,2477,1
woman,18-30,rotation,2,10,9,6,4,8588,2
woman,18-30,rotation,3,1,3,6,10,2157,1
woman,18-30,rotation,3,6,5,1,3,7740,2
woman,18-30,rotation,3,9,6,5,4,6619,2
woman,18-30,rotation,4,10,4,1,3,9313,1
woman,18-30,rotation,5,4,3,10,9,2556,2
woman,18-30,rotation,5,6,9,2,4,10812,2
woman,18-30,rotation,7,2,1,6,4,4883,2
woman,18-30,rotation,7,2,4,7,5,3881,1
woman,18-30,rotation,7,5,1,8,6,4451,1
woman,18-30,rotation,8,6,2,8,7,3663,1
woman,18-30,rotation,8,6,3,9,10,7209,2
woman,18-30,rotation,9,3,1,5,4,11520,1
woman,18-30,rotation,9,5,4,10,9,6168,2
woman,18-30,rotation,9,7,5,3,1,2917,2
woman,18-30,rotation,10,9,7,5,6,2929,2
woman,18-30,rotation,11,4,1,7,9,5883,1
woman,18-30,rotation,11,9,10,8,6,2725,2
woman,18-30,rotation,12,1,2,5,8,7297,2
woman,18-30,rotation,12,3,7,9,10,6560,1
woman,18-30,rotation,12,4,5,3,2,9228,1
woman,18-30,rotation,12,7,4,9,8,2631,2
woman,18-30,rotation,14,5,3,9,8,9272,1
woman,18-30,rotation,14,9,8,2,1,4116,2
woman,18-30,rotation,15,6,9,2,3,2325,2
woman,18-30,rotation,15,7,8,9,10,5812,2
woman,18-30,rotation,16,2,4,8,10,6273,1
woman,18-30,rotation,16,6,4,2,1,5099,1
woman,18-30,rotation,16,6,7,5,3,11222,1
woman,18-30,rotation,16,8,10,1,6,3717,2
woman,18-30,rotation,17,7,5,9,8,3137,2
woman,18-30,rotation,17,10,5,3,1,12495,1
woman,18-30,rotation,18,6,9,3,1,4300,1
woman,18-30,rotation,19,1,2,8,5,5777,1
woman,18-30,rotation,19,3,1,10,5,4237,1
woman,18-30,rotation,19,7,4,8,10,6419,2
woman,18-30,rotation,20,10,7,2,1,4383,1
woman,18-30,rotation,21,2,1,6,3,7125,2
woman,18-30,rotation,21,2,1,10,8,11418,1
woman,18-30,rotation,21,9,6,3,2,5358,1
woman,18-30,rotation,22,3,5,7,8,2729,2
woman,18-30,rotation,22,4,1,5,10,15828,2
woman,18-30,rotation,23,6,8,5,1,4166,1
woman,18-30,rotation,24,1,2,4,5,8300,2
woman,18-30,rotation,24,1,3,10,7,4842,1
woman,18-30,rotation,24,10,8,7,5,12270,2
woman,18-30,rotation,1,4,5,8,10,2507,2
woman,18-30,rotation,2,2,1,6,8,8445,2
woman,18-30,rotation,2,2,1,10,5,3279,2
woman,18-30,rotation,2,5,10,2,4,4836,2
woman,18-30,rotation,2,8,5,9,10,1916,2
woman,18-30,rotation,3,3,1,5,8,4905,2
woman,18-30,rotation,3,5,3,8,6,2311,2
woman,18-30,rotation,4,1,2,3,4,11791,2
woman,18-30,rotation,4,1,3,4,9,3845,1
woman,18-30,rotation,4,3,1,8,6,1762,2
woman,18-30,rotation,4,5,7,8,9,8901,2
woman,18-30,rotation,4,7,10,2,5,2093,2
woman,18-30,rotation,4,10,9,2,5,2084,1
woman,18-30,rotation,5,3,1,6,7,1618,2
woman,18-30,rotation,5,6,7,2,4,1998,1
woman,18-30,rotation,6,9,10,3,1,6005,2
woman,18-30,rotation,7,2,4,10,6,3360,2
woman,18-30,rotation,9,3,2,10,8,1836,2
woman,18-30,rotation,9,4,7,3,1,2351,2
woman,18-30,rotation,10,1,2,3,5,6520,1
woman,18-30,rotation,10,2,1,10,8,3265,1
woman,18-30,rotation,10,6,5,9,8,3220,2
woman,18-30,rotation,10,6,9,2,4,1954,2
woman,18-30,rotation,11,6,2,8,9,3054,1
woman,18-30,rotation,12,3,1,6,8,12114,1
woman,18-30,rotation,12,6,3,10,8,10947,1
woman,18-30,rotation,13,4,3,10,9,4935,2
woman,18-30,rotation,14,7,5,8,10,4062,2
woman,18-30,rotation,15,3,2,6,10,1739,2
woman,18-30,rotation,15,4,5,7,9,1908,1
woman,18-30,rotation,15,4,9,2,3,1548,1
woman,18-30,rotation,15,6,7,3,4,4122,1
woman,18-30,rotation,17,8,7,9,10,2039,2
woman,18-30,rotation,18,3,7,9,10,2378,2
woman,18-30,rotation,18,8,9,3,7,3872,2
woman,18-30,rotation,19,9,10,3,1,3161,2
woman,18-30,rotation,20,3,5,7,10,1953,2
woman,18-30,rotation,21,10,9,5,7,2060,2
woman,18-30,rotation,22,5,2,8,6,2150,1
woman,18-30,rotation,22,9,6,4,3,8503,2
woman,18-30,rotation,22,10,6,1,5,2082,2
woman,18-30,rotation,23,5,7,1,4,6571,2
woman,18-30,rotation,23,6,7,1,5,1899,2
woman,18-30,rotation,23,10,6,5,2,11124,2
woman,18-30,rotation,23,10,8,2,4,2000,2
woman,18-30,rotation,24,2,6,10,9,2908,2
woman,18-30,rotation,24,5,1,6,10,5593,2
woman,18-30,rotation,24,7,8,6,3,2518,1
woman,18-30,rotation,1,1,6,7,10,4478,1
woman,18-30,rotation,2,2,4,9,8,4699,1
woman,18-30,rotation,3,1,2,5,9,3789,1
woman,18-30,rotation,3,7,3,9,10,6265,1
woman,18-30,rotation,3,10,5,1,3,5324,2
woman,18-30,rotation,3,10,8,4,3,3296,2
woman,18-30,rotation,4,2,1,4,9,4257,2
woman,18-30,rotation,4,6,7,3,2,4198,2
woman,18-30,rotation,5,3,1,4,6,3059,1
woman,18-30,rotation,5,7,3,2,1,6110,2
woman,18-30,rotation,6,2,5,9,7,3346,1
woman,18-30,rotation,6,4,8,10,9,5657,2
woman,18-30,rotation,6,5,9,1,2,11248,2
woman,18-30,rotation,6,9,8,2,3,9652,2
woman,18-30,rotation,7,6,10,1,5,3370,2
woman,18-30,rotation,7,9,7,6,4,2774,2
woman,18-30,rotation,7,10,9,2,4,3289,1
woman,18-30,rotation,8,8,6,10,9,3521,2
woman,18-30,rotation,9,9,7,3,1,3864,2
woman,18-30,rotation,10,1,5,6,9,9898,2
woman,18-30,rotation,10,9,10,3,2,3636,1
woman,18-30,rotation,11,7,9,6,4,3826,2
woman,18-30,rotation,13,6,3,9,7,7340,1
woman,18-30,rotation,14,3,1,7,6,7467,1
woman,18-30,rotation,14,4,6,10,9,6060,2
woman,18-30,rotation,14,6,1,9,8,6849,1
woman,18-30,rotation,14,8,5,4,2,4065,1
woman,18-30,rotation,15,6,3,10,9,7735,1
woman,18-30,rotation,15,9,8,2,5,5941,2
woman,18-30,rotation,16,1,2,8,5,4517,2
woman,18-30,rotation,16,9,5,4,3,2575,1
woman,18-30,rotation,17,2,6,7,10,2479,1
woman,18-30,rotation,17,6,4,3,1,2114,2
woman,18-30,rotation,18,2,4,7,9,4525,1
woman,18-30,rotation,18,5,2,8,7,5509,2
woman,18-30,rotation,18,9,8,7,1,2717,1
woman,18-30,rotation,20,2,1,7,4,3717,2
woman,18-30,rotation,21,7,5,10,8,4146,2
woman,18-30,rotation,21,10,9,7,8,3627,2
woman,18-30,rotation,22,3,1,9,4,3562,1
woman,18-30,rotation,22,3,2,5,4,4227,1
woman,18-30,rotation,22,6,4,3,2,3714,1
woman,18-30,rotation,22,7,6,5,1,3800,2
woman,18-30,rotation,22,8,7,1,5,2349,2
woman,18-30,rotation,23,4,3,6,5,2451,2
woman,18-30,rotation,23,8,4,1,3,5073,2
woman,18-30,rotation,24,5,8,10,9,6222,2
woman,18-30,rotation,24,6,8,2,3,4114,2
woman,18-30,translation,1,7,10,2,4,5474,2
woman,18-30,translation,1,8,10,5,7,5219,2
